time,episode,wins,winrate
02:18:47,00,0.0
02:18:48,10,0.0
02:18:49,20,0.0
02:18:50,31,0.25
02:18:50,41,0.2
02:18:51,51,0.16666666666666666
02:18:52,62,0.2857142857142857
02:18:52,73,0.375
02:18:53,84,0.4444444444444444
02:18:54,95,0.5
02:18:54,105,0.45454545454545453
02:18:55,116,0.5
02:18:56,126,0.46153846153846156
02:18:56,137,0.5
02:18:57,148,0.5333333333333333
02:18:58,158,0.5
02:18:58,169,0.5294117647058824
02:18:59,1710,0.5555555555555556
02:19:00,1811,0.5789473684210527
02:19:00,1911,0.55
02:19:01,2011,0.5238095238095238
02:19:02,2112,0.5454545454545454
02:19:03,2213,0.5652173913043478
02:19:03,2314,0.5833333333333334
02:19:04,2414,0.56
02:19:05,2515,0.5769230769230769
02:19:05,2616,0.5925925925925926
02:19:06,2717,0.6071428571428571
02:19:07,2817,0.5862068965517241
02:19:08,2918,0.6
02:19:08,3019,0.6129032258064516
02:19:09,3120,0.625
02:19:10,3221,0.6363636363636364
02:19:11,3321,0.6176470588235294
02:19:11,3421,0.6
02:19:12,3521,0.5833333333333334
02:19:12,3621,0.5675675675675675
02:19:13,3721,0.5526315789473685
02:19:13,3822,0.5641025641025641
02:19:14,3922,0.55
02:19:15,4022,0.5365853658536586
02:19:16,4123,0.5476190476190477
02:19:16,4224,0.5581395348837209
02:19:17,4325,0.5681818181818182
02:19:18,4425,0.5555555555555556
02:19:18,4525,0.5434782608695652
02:19:19,4626,0.5531914893617021
02:19:19,4726,0.5416666666666666
02:19:20,4827,0.5510204081632653
02:19:20,4928,0.56
02:19:21,5028,0.5490196078431373
02:19:22,5129,0.5576923076923077
02:19:23,5230,0.5660377358490566
02:19:23,5330,0.5555555555555556
02:19:24,5431,0.5636363636363636
02:19:25,5531,0.5535714285714286
02:19:25,5632,0.5614035087719298
02:19:26,5732,0.5517241379310345
02:19:27,5832,0.5423728813559322
02:19:27,5933,0.55
02:19:28,6033,0.5409836065573771
02:19:29,6134,0.5483870967741935
02:19:29,6235,0.5555555555555556
02:19:30,6336,0.5625
02:19:31,6437,0.5692307692307692
02:19:31,6537,0.5606060606060606
02:19:32,6638,0.5671641791044776
02:19:32,6739,0.5735294117647058
02:19:33,6840,0.5797101449275363
02:19:34,6941,0.5857142857142857
02:19:35,7042,0.5915492957746479
02:19:35,7143,0.5972222222222222
02:19:36,7244,0.6027397260273972
02:19:36,7345,0.6081081081081081
02:19:37,7446,0.6133333333333333
02:19:37,7547,0.618421052631579
02:19:38,7648,0.6233766233766234
02:19:39,7749,0.6282051282051282
02:19:39,7850,0.6329113924050633
02:19:40,7950,0.625
02:19:40,8051,0.6296296296296297
02:19:41,8151,0.6219512195121951
02:19:42,8252,0.6265060240963856
02:19:42,8353,0.6309523809523809
02:19:43,8453,0.6235294117647059
02:19:44,8554,0.627906976744186
02:19:44,8655,0.632183908045977
02:19:45,8755,0.625
02:19:46,8855,0.6179775280898876
02:19:46,8955,0.6111111111111112
02:19:47,9055,0.6043956043956044
02:19:47,9156,0.6086956521739131
02:19:48,9257,0.6129032258064516
02:19:49,9358,0.6170212765957447
02:19:49,9459,0.6210526315789474
02:19:50,9559,0.6145833333333334
02:19:50,9660,0.6185567010309279
02:19:51,9760,0.6122448979591837
02:19:52,9860,0.6060606060606061
02:19:52,9961,0.61
02:19:53,10061,0.6039603960396039
02:19:53,10162,0.6078431372549019
02:19:54,10262,0.6019417475728155
02:19:55,10363,0.6057692307692307
02:19:55,10463,0.6
02:19:56,10564,0.6037735849056604
02:19:56,10665,0.6074766355140186
02:19:57,10766,0.6111111111111112
02:19:58,10867,0.6146788990825688
02:19:59,10968,0.6181818181818182
02:19:59,11069,0.6216216216216216
02:20:00,11169,0.6160714285714286
02:20:01,11269,0.6106194690265486
02:20:02,11370,0.6140350877192983
02:20:03,11471,0.6173913043478261
02:20:04,11571,0.6120689655172413
02:20:04,11672,0.6153846153846154
02:20:05,11772,0.6101694915254238
02:20:06,11873,0.6134453781512605
02:20:06,11974,0.6166666666666667
02:20:07,12074,0.6115702479338843
02:20:07,12175,0.6147540983606558
02:20:08,12275,0.6097560975609756
02:20:09,12375,0.6048387096774194
02:20:09,12475,0.6
02:20:10,12575,0.5952380952380952
02:20:10,12676,0.5984251968503937
02:20:11,12776,0.59375
02:20:12,12876,0.5891472868217055
02:20:13,12977,0.5923076923076923
02:20:13,13077,0.5877862595419847
02:20:14,13178,0.5909090909090909
02:20:15,13278,0.5864661654135338
02:20:15,13379,0.5895522388059702
02:20:16,13479,0.5851851851851851
02:20:17,13580,0.5882352941176471
02:20:17,13681,0.5912408759124088
02:20:18,13782,0.5942028985507246
02:20:19,13882,0.5899280575539568
02:20:20,13983,0.5928571428571429
02:20:20,14084,0.5957446808510638
02:20:21,14185,0.5985915492957746
02:20:22,14286,0.6013986013986014
02:20:22,14386,0.5972222222222222
02:20:23,14487,0.6
02:20:24,14588,0.6027397260273972
02:20:24,14688,0.5986394557823129
02:20:25,14788,0.5945945945945946
02:20:26,14889,0.5973154362416108
02:20:27,14990,0.6
02:20:27,15091,0.6026490066225165
02:20:28,15191,0.5986842105263158
02:20:29,15291,0.5947712418300654
02:20:29,15392,0.5974025974025974
02:20:30,15492,0.5935483870967742
02:20:30,15593,0.5961538461538461
02:20:31,15693,0.5923566878980892
02:20:32,15793,0.5886075949367089
02:20:32,15894,0.5911949685534591
02:20:33,15995,0.59375
02:20:34,16095,0.5900621118012422
02:20:34,16196,0.5925925925925926
02:20:35,16297,0.5950920245398773
02:20:36,16397,0.5914634146341463
02:20:36,16498,0.593939393939394
02:20:37,16598,0.5903614457831325
02:20:38,16699,0.592814371257485
02:20:39,167100,0.5952380952380952
02:20:39,168101,0.5976331360946746
02:20:40,169102,0.6
02:20:41,170103,0.6023391812865497
02:20:41,171104,0.6046511627906976
02:20:42,172105,0.6069364161849711
02:20:43,173106,0.6091954022988506
02:20:44,174107,0.6114285714285714
02:20:44,175108,0.6136363636363636
02:20:45,176109,0.615819209039548
02:20:46,177110,0.6179775280898876
02:20:46,178110,0.6145251396648045
02:20:47,179110,0.6111111111111112
02:20:48,180110,0.6077348066298343
02:20:48,181111,0.6098901098901099
02:20:49,182112,0.6120218579234973
02:20:50,183113,0.6141304347826086
02:20:50,184114,0.6162162162162163
02:20:51,185115,0.6182795698924731
02:20:52,186116,0.6203208556149733
02:20:52,187117,0.6223404255319149
02:20:53,188117,0.6190476190476191
02:20:53,189118,0.6210526315789474
02:20:54,190118,0.6178010471204188
02:20:55,191118,0.6145833333333334
02:20:55,192119,0.616580310880829
02:20:56,193119,0.6134020618556701
02:20:56,194119,0.6102564102564103
02:20:57,195120,0.6122448979591837
02:20:58,196120,0.6091370558375635
02:20:58,197120,0.6060606060606061
02:20:59,198121,0.6080402010050251
02:21:00,199122,0.61
02:21:00,200122,0.6069651741293532
02:21:01,201123,0.6089108910891089
02:21:02,202124,0.6108374384236454
02:21:02,203125,0.6127450980392157
02:21:03,204126,0.6146341463414634
02:21:04,205126,0.6116504854368932
02:21:05,206127,0.6135265700483091
02:21:06,207128,0.6153846153846154
02:21:06,208128,0.6124401913875598
02:21:07,209128,0.6095238095238096
02:21:08,210128,0.6066350710900474
02:21:08,211129,0.6084905660377359
02:21:09,212130,0.6103286384976526
02:21:09,213131,0.6121495327102804
02:21:10,214132,0.6139534883720931
02:21:11,215132,0.6111111111111112
02:21:11,216132,0.6082949308755761
02:21:12,217133,0.6100917431192661
02:21:13,218134,0.6118721461187214
02:21:13,219135,0.6136363636363636
02:21:14,220136,0.6153846153846154
02:21:14,221136,0.6126126126126126
02:21:15,222136,0.6098654708520179
02:21:15,223136,0.6071428571428571
02:21:16,224137,0.6088888888888889
02:21:17,225138,0.6106194690265486
02:21:17,226138,0.6079295154185022
02:21:18,227139,0.6096491228070176
02:21:19,228140,0.611353711790393
02:21:19,229141,0.6130434782608696
02:21:20,230142,0.6147186147186147
02:21:20,231142,0.6120689655172413
02:21:21,232143,0.6137339055793991
02:21:22,233144,0.6153846153846154
02:21:22,234145,0.6170212765957447
02:21:23,235145,0.614406779661017
02:21:24,236145,0.6118143459915611
02:21:24,237146,0.6134453781512605
02:21:25,238146,0.6108786610878661
02:21:25,239147,0.6125
02:21:26,240148,0.6141078838174274
02:21:26,241149,0.6157024793388429
02:21:27,242149,0.6131687242798354
02:21:28,243150,0.6147540983606558
02:21:28,244151,0.6163265306122448
02:21:29,245152,0.6178861788617886
02:21:30,246153,0.6194331983805668
02:21:31,247154,0.6209677419354839
02:21:31,248155,0.6224899598393574
02:21:32,249155,0.62
02:21:33,250156,0.6215139442231076
02:21:34,251156,0.6190476190476191
02:21:34,252156,0.616600790513834
02:21:35,253157,0.6181102362204725
02:21:36,254158,0.6196078431372549
02:21:37,255158,0.6171875
02:21:37,256158,0.6147859922178989
02:21:38,257158,0.6124031007751938
02:21:38,258158,0.61003861003861
02:21:39,259159,0.6115384615384616
02:21:40,260160,0.6130268199233716
02:21:40,261161,0.6145038167938931
02:21:41,262161,0.6121673003802282
02:21:41,263162,0.6136363636363636
02:21:42,264163,0.6150943396226415
02:21:43,265164,0.6165413533834586
02:21:43,266164,0.6142322097378277
02:21:44,267164,0.6119402985074627
02:21:45,268165,0.6133828996282528
02:21:46,269165,0.6111111111111112
02:21:46,270166,0.6125461254612546
02:21:47,271167,0.6139705882352942
02:21:48,272168,0.6153846153846154
02:21:48,273168,0.6131386861313869
02:21:49,274169,0.6145454545454545
02:21:50,275170,0.6159420289855072
02:21:51,276170,0.6137184115523465
02:21:51,277170,0.6115107913669064
02:21:52,278171,0.6129032258064516
02:21:53,279171,0.6107142857142858
02:21:54,280171,0.608540925266904
02:21:54,281171,0.6063829787234043
02:21:55,282172,0.607773851590106
02:21:56,283173,0.6091549295774648
02:21:56,284174,0.6105263157894737
02:21:57,285175,0.6118881118881119
02:21:57,286176,0.6132404181184669
02:21:58,287176,0.6111111111111112
02:21:59,288176,0.6089965397923875
02:21:59,289177,0.6103448275862069
02:22:00,290178,0.6116838487972509
02:22:01,291179,0.613013698630137
02:22:02,292179,0.6109215017064846
02:22:03,293180,0.6122448979591837
02:22:03,294180,0.6101694915254238
02:22:04,295181,0.6114864864864865
02:22:05,296181,0.6094276094276094
02:22:05,297182,0.610738255033557
02:22:06,298183,0.6120401337792643
02:22:07,299183,0.61
02:22:07,300184,0.6112956810631229
02:22:08,301185,0.6125827814569537
02:22:09,302186,0.6138613861386139
02:22:09,303186,0.6118421052631579
02:22:10,304187,0.6131147540983607
02:22:11,305188,0.6143790849673203
02:22:12,306189,0.6156351791530945
02:22:12,307190,0.6168831168831169
02:22:13,308190,0.6148867313915858
02:22:13,309191,0.6161290322580645
02:22:14,310191,0.6141479099678456
02:22:14,311191,0.6121794871794872
02:22:15,312192,0.6134185303514377
02:22:16,313192,0.6114649681528662
02:22:16,314193,0.6126984126984127
02:22:17,315194,0.6139240506329114
