time,episode,wins,winrate
17:59:26,0,1,1.0
17:59:26,1,2,1.0
17:59:26,2,2,0.6666666666666666
17:59:27,3,3,0.75
17:59:27,4,3,0.6
17:59:27,5,4,0.6666666666666666
17:59:28,6,5,0.7142857142857143
17:59:28,7,6,0.75
17:59:29,8,6,0.6666666666666666
17:59:29,9,7,0.7
17:59:29,10,7,0.6363636363636364
17:59:29,11,8,0.6666666666666666
17:59:30,12,9,0.6923076923076923
17:59:30,13,9,0.6428571428571429
17:59:30,14,10,0.6666666666666666
17:59:31,15,10,0.625
17:59:31,16,11,0.6470588235294118
17:59:31,17,12,0.6666666666666666
17:59:32,18,13,0.6842105263157895
17:59:32,19,14,0.7
17:59:32,20,15,0.7142857142857143
17:59:33,21,16,0.7272727272727273
17:59:33,22,16,0.6956521739130435
17:59:33,23,16,0.6666666666666666
17:59:34,24,16,0.64
17:59:34,25,17,0.6538461538461539
17:59:34,26,18,0.6666666666666666
17:59:34,27,19,0.6785714285714286
17:59:35,28,20,0.6896551724137931
17:59:35,29,21,0.7
17:59:35,30,21,0.6774193548387096
17:59:36,31,22,0.6875
17:59:36,32,23,0.696969696969697
17:59:36,33,23,0.6764705882352942
17:59:37,34,24,0.6857142857142857
17:59:37,35,24,0.6666666666666666
17:59:37,36,25,0.6756756756756757
17:59:38,37,25,0.6578947368421053
17:59:38,38,25,0.6410256410256411
17:59:38,39,25,0.625
17:59:39,40,26,0.6341463414634146
17:59:39,41,27,0.6428571428571429
17:59:39,42,27,0.627906976744186
17:59:39,43,28,0.6363636363636364
17:59:40,44,29,0.6444444444444445
17:59:40,45,29,0.6304347826086957
17:59:40,46,30,0.6382978723404256
17:59:41,47,30,0.625
17:59:41,48,30,0.6122448979591837
17:59:41,49,30,0.6
17:59:42,50,31,0.6078431372549019
17:59:42,51,32,0.6153846153846154
17:59:42,52,33,0.6226415094339622
17:59:43,53,34,0.6296296296296297
17:59:43,54,35,0.6363636363636364
17:59:43,55,35,0.625
17:59:44,56,35,0.6140350877192983
17:59:44,57,36,0.6206896551724138
17:59:44,58,37,0.6271186440677966
17:59:45,59,37,0.6166666666666667
17:59:45,60,38,0.6229508196721312
17:59:45,61,38,0.6129032258064516
17:59:46,62,39,0.6190476190476191
17:59:46,63,40,0.625
17:59:46,64,40,0.6153846153846154
17:59:47,65,40,0.6060606060606061
17:59:47,66,41,0.6119402985074627
17:59:47,67,42,0.6176470588235294
17:59:47,68,43,0.6231884057971014
17:59:48,69,44,0.6285714285714286
17:59:48,70,44,0.6197183098591549
17:59:48,71,45,0.625
17:59:49,72,46,0.6301369863013698
17:59:49,73,46,0.6216216216216216
17:59:49,74,47,0.6266666666666667
17:59:50,75,48,0.631578947368421
17:59:50,76,48,0.6233766233766234
17:59:50,77,48,0.6153846153846154
17:59:51,78,49,0.620253164556962
17:59:51,79,50,0.625
17:59:51,80,50,0.6172839506172839
17:59:51,81,51,0.6219512195121951
17:59:52,82,52,0.6265060240963856
17:59:52,83,53,0.6309523809523809
17:59:52,84,54,0.6352941176470588
17:59:53,85,55,0.6395348837209303
17:59:53,86,56,0.6436781609195402
17:59:53,87,56,0.6363636363636364
17:59:54,88,56,0.6292134831460674
17:59:54,89,57,0.6333333333333333
17:59:54,90,58,0.6373626373626373
17:59:54,91,58,0.6304347826086957
17:59:55,92,58,0.6236559139784946
17:59:55,93,59,0.6276595744680851
17:59:55,94,60,0.631578947368421
17:59:56,95,60,0.625
17:59:56,96,60,0.6185567010309279
17:59:56,97,61,0.6224489795918368
17:59:56,98,62,0.6262626262626263
17:59:57,99,62,0.62
17:59:57,100,62,0.6138613861386139
17:59:57,101,63,0.6176470588235294
17:59:57,102,64,0.6213592233009708
17:59:58,103,65,0.625
17:59:58,104,66,0.6285714285714286
17:59:58,105,67,0.6320754716981132
17:59:58,106,67,0.6261682242990654
17:59:59,107,67,0.6203703703703703
17:59:59,108,67,0.6146788990825688
17:59:59,109,68,0.6181818181818182
17:59:59,110,69,0.6216216216216216
18:00:00,111,69,0.6160714285714286
18:00:00,112,70,0.6194690265486725
18:00:00,113,71,0.6228070175438597
18:00:01,114,71,0.6173913043478261
18:00:01,115,71,0.6120689655172413
18:00:01,116,72,0.6153846153846154
18:00:01,117,73,0.6186440677966102
18:00:02,118,74,0.6218487394957983
18:00:02,119,75,0.625
18:00:02,120,75,0.6198347107438017
18:00:03,121,76,0.6229508196721312
18:00:03,122,77,0.6260162601626016
18:00:03,123,78,0.6290322580645161
18:00:03,124,79,0.632
18:00:04,125,80,0.6349206349206349
18:00:04,126,81,0.6377952755905512
18:00:04,127,82,0.640625
18:00:04,128,83,0.6434108527131783
18:00:05,129,84,0.6461538461538462
18:00:05,130,85,0.648854961832061
18:00:05,131,86,0.6515151515151515
18:00:05,132,86,0.6466165413533834
18:00:06,133,86,0.6417910447761194
18:00:06,134,86,0.6370370370370371
18:00:06,135,87,0.6397058823529411
18:00:07,136,88,0.6423357664233577
18:00:07,137,88,0.6376811594202898
18:00:07,138,89,0.6402877697841727
18:00:07,139,90,0.6428571428571429
18:00:08,140,91,0.6453900709219859
18:00:08,141,92,0.647887323943662
18:00:08,142,93,0.6503496503496503
18:00:09,143,94,0.6527777777777778
18:00:09,144,94,0.6482758620689655
18:00:09,145,95,0.6506849315068494
18:00:09,146,96,0.6530612244897959
18:00:10,147,96,0.6486486486486487
18:00:10,148,97,0.6510067114093959
18:00:10,149,97,0.6466666666666666
18:00:10,150,98,0.6490066225165563
18:00:11,151,99,0.6513157894736842
18:00:11,152,99,0.6470588235294118
18:00:11,153,100,0.6493506493506493
18:00:11,154,101,0.6516129032258065
18:00:12,155,102,0.6538461538461539
18:00:12,156,102,0.6496815286624203
18:00:12,157,102,0.6455696202531646
18:00:12,158,102,0.6415094339622641
18:00:13,159,102,0.6375
18:00:13,160,102,0.6335403726708074
18:00:13,161,103,0.6358024691358025
18:00:14,162,104,0.6380368098159509
18:00:14,163,105,0.6402439024390244
18:00:14,164,106,0.6424242424242425
18:00:14,165,107,0.6445783132530121
18:00:15,166,108,0.6467065868263473
18:00:15,167,109,0.6488095238095238
18:00:15,168,110,0.650887573964497
18:00:15,169,110,0.6470588235294118
18:00:16,170,111,0.6491228070175439
18:00:16,171,112,0.6511627906976745
18:00:16,172,113,0.653179190751445
18:00:16,173,114,0.6551724137931034
18:00:17,174,114,0.6514285714285715
18:00:17,175,114,0.6477272727272727
18:00:17,176,115,0.6497175141242938
18:00:17,177,116,0.651685393258427
18:00:17,178,117,0.6536312849162011
18:00:18,179,117,0.65
18:00:18,180,118,0.6519337016574586
18:00:18,181,118,0.6483516483516484
18:00:19,182,119,0.6502732240437158
18:00:19,183,119,0.6467391304347826
18:00:19,184,120,0.6486486486486487
18:00:19,185,121,0.6505376344086021
18:00:20,186,121,0.6470588235294118
18:00:20,187,121,0.6436170212765957
18:00:21,188,121,0.6402116402116402
18:00:21,189,122,0.6421052631578947
18:00:21,190,123,0.643979057591623
18:00:21,191,123,0.640625
18:00:21,192,124,0.6424870466321243
18:00:22,193,125,0.6443298969072165
18:00:22,194,125,0.6410256410256411
18:00:22,195,125,0.6377551020408163
18:00:22,196,126,0.6395939086294417
18:00:23,197,127,0.6414141414141414
18:00:23,198,128,0.6432160804020101
18:00:23,199,129,0.645
18:00:23,200,129,0.6417910447761194
18:00:24,201,130,0.6435643564356436
18:00:24,202,131,0.645320197044335
18:00:24,203,131,0.6421568627450981
18:00:24,204,132,0.6439024390243903
18:00:25,205,132,0.6407766990291263
18:00:25,206,132,0.6376811594202898
18:00:25,207,133,0.6394230769230769
18:00:25,208,133,0.6363636363636364
18:00:26,209,133,0.6333333333333333
18:00:26,210,134,0.6350710900473934
18:00:26,211,135,0.6367924528301887
18:00:27,212,136,0.6384976525821596
18:00:27,213,137,0.6401869158878505
18:00:27,214,138,0.641860465116279
18:00:27,215,139,0.6435185185185185
18:00:28,216,140,0.6451612903225806
18:00:28,217,140,0.6422018348623854
18:00:28,218,140,0.639269406392694
18:00:28,219,140,0.6363636363636364
18:00:29,220,141,0.6380090497737556
18:00:29,221,142,0.6396396396396397
18:00:29,222,143,0.6412556053811659
18:00:29,223,143,0.6383928571428571
18:00:30,224,143,0.6355555555555555
18:00:30,225,144,0.6371681415929203
18:00:30,226,145,0.6387665198237885
